profile pic,username_length,bio_description_length,external_URL,is_private,posts_count,followers_count,following_count,fake_or_real,followers_following_ratio
1,23.0,11,0,1,49,1068,1925,0,0.554517134
0,2.0,1,0,1,0,46,95,1,0.479166667
1,1.0,4,0,0,758,735,1049,0,0.7
0,16.0,1,0,0,0,48,1,1,24.0
0,21.0,3,1,0,0,11,0,1,11.0
0,2.0,3,0,1,7,82,3,1,20.5
1,3.0,1,0,0,72,1008,980,0,1.027522936
1,23.0,6,0,0,417,36993,1687,0,21.91528436
1,21.0,10,0,0,302,1813,1547,0,1.17118863
1,3.0,1,0,0,369,898,430,0,2.083526682
0,2.0,8,0,0,15,222,323,0,0.685185185
0,21.0,7,0,0,0,21,44,1,0.466666667
1,3.0,8,0,1,11,150,178,0,0.837988827
0,3.0,5,1,0,7,78,241,1,0.32231405
0,1.0,11,0,0,0,11,76,1,0.142857143
1,23.0,5,0,0,11,472,423,0,1.113207547
0,1.0,10,0,0,15,219,323,0,0.675925926
0,20.0,8,0,0,1,50,133,1,0.373134328
1,1.0,7,0,0,83,255,535,0,0.475746269
0,17.0,5,0,1,0,12,155,1,0.076923077
0,17.0,9,1,1,1,131,115,1,1.129310345
0,16.0,9,0,1,0,53,26,1,1.962962963
1,3.0,2,1,0,7,71,165,1,0.427710843
0,4.0,3,1,1,0,0,0,1,0.0
0,1.0,9,0,0,0,9,166,1,0.053892216
0,4.0,9,0,0,0,48,132,1,0.360902256
1,3.0,6,0,0,4,106,467,0,0.226495726
0,2.0,2,0,0,0,15,2,1,5.0
0,24.0,4,0,1,0,30,22,1,1.304347826
1,15.0,7,0,0,299,1004,551,0,1.81884058
0,18.0,5,1,0,0,48,5,1,8.0
0,17.0,11,0,0,0,16,24,1,0.64
0,23.0,2,0,1,12,353,2381,1,0.148194794
0,24.0,9,1,0,8,111,305,1,0.362745098
1,3.0,1,0,1,63,300,1148,1,0.261096606
0,17.0,1,0,0,1,16,24,1,0.64
1,1.0,6,0,0,7,73,52,0,1.377358491
1,19.0,5,1,1,150,9985,1088,0,9.168962351
1,4.0,11,0,0,420,361853,583,0,619.6113014
1,1.0,5,0,1,59,31,215,1,0.143518519
0,4.0,8,0,0,0,14,24,1,0.56
0,23.0,7,1,1,12,78,94,1,0.821052632
1,18.0,1,0,0,53,195,395,0,0.492424242
1,2.0,7,0,1,237,8793,330,0,26.56495468
1,17.0,8,0,1,174,1580,1118,0,1.411974978
0,2.0,7,0,1,0,43,142,1,0.300699301
0,22.0,11,0,1,0,50,39,1,1.25
1,22.0,10,0,0,35,457,627,0,0.727707006
1,2.0,1,0,1,14,410,387,0,1.056701031
1,4.0,7,0,0,48,383,453,0,0.843612335
0,1.0,2,0,0,107,496,1002,0,0.494516451
1,15.0,9,0,0,49,160,87,0,1.818181818
0,2.0,5,0,0,0,19,15,1,1.1875
1,2.0,9,0,0,92,1156,611,0,1.888888889
1,4.0,10,0,1,196,318,184,0,1.718918919
0,1.0,1,0,0,21,213,327,0,0.649390244
1,4.0,8,0,0,28,311,532,0,0.583489681
0,18.0,4,0,1,1,3,1,1,1.5
0,2.0,7,0,0,0,69,341,1,0.201754386
1,4.0,10,1,0,4,258,355,0,0.724719101
0,19.0,4,0,0,6,140,424,1,0.329411765
0,21.0,4,0,0,0,5,36,1,0.135135135
0,21.0,9,0,1,0,30,48,1,0.612244898
0,4.0,4,0,0,0,15,1,1,7.5
0,16.0,6,0,0,5,60,3,1,15.0
1,3.0,11,0,0,9,65,161,1,0.401234568
1,24.0,8,0,0,0,16,18,1,0.842105263
0,22.0,11,0,0,0,18,537,1,0.033457249
0,16.0,11,0,1,0,52,133,1,0.388059701
1,23.0,3,0,1,253,1793,479,0,3.735416667
0,24.0,3,0,0,12,85,477,1,0.177824268
1,2.0,10,0,1,14,160,96,0,1.649484536
0,17.0,7,0,0,0,51,0,1,51.0
0,2.0,5,1,0,0,19,6,1,2.714285714
0,1.0,2,0,0,5,51,66,1,0.76119403
0,18.0,11,0,0,12,51,134,1,0.377777778
0,20.0,1,0,0,0,0,34,1,0.0
1,2.0,10,0,0,5,261,334,0,0.779104478
0,15.0,4,0,0,0,25,47,1,0.520833333
0,2.0,2,1,1,0,0,10,1,0.0
0,1.0,9,0,0,0,17,81,1,0.207317073
0,20.0,3,0,0,0,50,39,1,1.25
1,3.0,7,0,0,5,26,129,1,0.2
0,2.0,9,0,0,0,78,759,1,0.102631579
0,2.0,11,0,1,0,81,8,1,9.0
1,3.0,10,0,0,6,4117,3772,0,1.091174132
0,3.0,4,0,1,50,703,3256,1,0.2158428
1,3.0,2,1,0,43,199,371,0,0.534946237
1,20.0,4,0,0,68,275,544,0,0.504587156
1,19.0,11,0,0,14,175,181,0,0.961538462
1,1.0,1,0,0,25,127,199,0,0.635
0,16.0,7,1,1,1,13,21,1,0.590909091
1,3.0,1,0,1,3,12,15,0,0.75
1,18.0,5,0,0,1017,465,1039,0,0.447115385
1,20.0,7,0,0,3,188,814,1,0.230674847
0,1.0,3,1,0,0,22,44,1,0.488888889
1,1.0,9,0,0,6,85,61,1,1.370967742
1,4.0,8,0,0,0,48,79,1,0.6
0,3.0,11,1,0,0,51,0,1,51.0
1,1.0,1,0,1,98,201,170,0,1.175438596
1,3.0,8,0,0,9,107,102,0,1.038834951
0,3.0,6,1,0,4,146,315,1,0.462025316
1,19.0,7,1,1,711,748,4659,0,0.160515021
1,3.0,9,0,0,1562,1118,698,0,1.599427754
1,20.0,3,0,1,282,7825,591,0,13.21790541
1,17.0,9,0,1,12,302,370,0,0.814016173
1,3.0,2,1,0,5,22,20,0,1.047619048
1,2.0,7,0,0,129,481,741,0,0.648247978
0,4.0,4,0,0,0,36,87,1,0.409090909
0,18.0,5,1,0,0,50,11,1,4.166666667
1,4.0,2,0,0,23,633,279,0,2.260714286
0,2.0,5,0,0,11,48,45,1,1.043478261
1,16.0,1,1,0,94,404,283,0,1.422535211
0,24.0,10,1,0,0,93,35,1,2.583333333
0,16.0,4,0,0,0,52,51,1,1.0
0,3.0,8,0,1,0,68,365,1,0.18579235
1,4.0,6,0,0,12,303,369,0,0.818918919
1,3.0,4,0,0,2328,8007477,185,0,43050.95161
0,24.0,11,0,0,0,80,407,1,0.196078431
1,20.0,3,0,0,6,66,88,0,0.741573034
1,15.0,9,0,0,111,538,641,0,0.838006231
0,19.0,7,0,1,1,0,226,1,0.0
0,22.0,8,0,0,0,12,21,1,0.545454545
0,1.0,11,0,0,0,37,39,1,0.925
1,19.0,10,0,0,197,385,201,0,1.905940594
0,18.0,7,1,1,1,30,652,1,0.045941807
1,1.0,4,1,1,19,109,143,0,0.756944444
0,3.0,5,1,1,0,23,9,1,2.3
1,2.0,6,1,0,93,696,1401,0,0.496433666
0,1.0,2,0,1,0,70,736,1,0.094979647
1,1.0,1,0,1,8,166,163,0,1.012195122
1,4.0,11,0,0,11,127,176,0,0.717514124
0,22.0,4,0,0,0,45,75,1,0.592105263
1,22.0,6,0,0,148,472,1044,0,0.451674641
1,16.0,1,0,0,54,381,461,0,0.824675325
0,19.0,9,0,0,1,16,25,1,0.615384615
1,4.0,4,0,0,704,809,431,0,1.872685185
1,2.0,7,1,0,14,427,397,0,1.072864322
1,1.0,11,0,0,8,314,356,0,0.879551821
1,3.0,10,0,1,2,13,36,1,0.351351351
1,4.0,3,0,1,18,712,580,0,1.225473322
1,23.0,8,1,0,35,984,74,0,13.12
1,20.0,10,0,0,829,461002,633,0,727.1324921
0,18.0,6,0,0,0,6,56,1,0.105263158
0,18.0,9,0,0,8,2,19,1,0.1
0,4.0,11,0,0,14,1202,1584,1,0.758359621
1,16.0,1,0,0,204,12847,774,0,16.57677419
0,4.0,9,0,0,0,34,91,1,0.369565217
1,19.0,6,0,0,116,100,398,0,0.250626566
1,4.0,4,0,0,8,1246,1194,0,1.042677824
0,1.0,5,0,0,0,0,802,1,0.0
1,22.0,2,0,0,80,994,978,0,1.015321757
1,2.0,4,0,0,48,87,166,1,0.520958084
1,20.0,2,1,0,14,83,728,1,0.113854595
0,1.0,10,0,1,0,16,25,1,0.615384615
1,2.0,4,0,1,5,6,24,1,0.24
0,22.0,11,0,1,0,33,86,1,0.379310345
1,2.0,4,0,0,90,167,67,0,2.455882353
0,19.0,9,0,0,0,46,46,1,0.978723404
0,4.0,3,0,0,1,34,43,1,0.772727273
1,4.0,10,0,0,142,406,786,0,0.5158831
1,21.0,2,0,0,49,515,496,0,1.036217304
0,4.0,7,0,1,0,14,595,1,0.023489933
0,24.0,11,1,0,0,1,63,1,0.015625
0,4.0,5,0,1,0,48,1,1,24.0
0,1.0,3,0,0,0,0,0,1,0.0
0,2.0,2,1,1,62,486,1205,0,0.402985075
1,4.0,10,1,0,386,8807,402,0,21.85359801
1,3.0,8,0,0,8,302,409,0,0.736585366
0,2.0,9,0,0,0,77,747,1,0.102941176
1,16.0,1,0,1,87,1373,477,0,2.872384937
1,3.0,1,0,1,0,65,161,1,0.401234568
0,4.0,5,0,1,4,16,213,1,0.074766355
0,1.0,11,0,1,0,3,2,1,1.0
1,3.0,4,0,0,32,114,180,0,0.629834254
1,22.0,11,0,0,6,65,161,1,0.401234568
0,4.0,11,1,1,0,8,16,1,0.470588235
1,17.0,7,1,0,52,966,952,0,1.013641133
0,3.0,7,0,0,20,84,747,1,0.112299465
1,17.0,8,0,1,262,1476,666,0,2.212893553
0,4.0,8,0,1,0,42,102,1,0.40776699
0,3.0,7,0,0,0,1,8,1,0.111111111
1,24.0,2,0,0,986,652,1442,0,0.451836452
1,3.0,3,0,0,8,304,405,0,0.748768473
1,16.0,3,0,0,14,36,65,0,0.545454545
0,23.0,1,0,0,0,0,0,1,0.0
1,19.0,4,0,0,31,237,299,0,0.79
0,17.0,2,0,0,1,51,127,1,0.3984375
1,2.0,9,0,0,8,105,97,0,1.071428571
1,17.0,3,0,0,9,42,30,0,1.35483871
1,18.0,6,1,0,871,27836,6544,0,4.253017571
0,16.0,5,1,0,0,53,127,1,0.4140625
0,3.0,11,1,1,0,14,4,1,2.8
0,2.0,2,0,0,3,173,163,1,1.054878049
0,24.0,4,0,0,0,53,135,1,0.389705882
0,1.0,3,0,0,0,68,778,1,0.087291399
0,1.0,3,1,0,4,5,38,1,0.128205128
0,3.0,8,0,1,0,31,88,1,0.348314607
0,20.0,6,1,0,0,39,233,1,0.166666667
1,24.0,7,0,1,107,377,515,0,0.730620155
1,4.0,2,0,1,80,757,211,0,3.570754717
1,18.0,10,0,1,2,32,134,1,0.237037037
1,2.0,5,0,1,8,107,98,0,1.080808081
1,4.0,4,0,1,368,17856,755,0,23.61904762
1,21.0,11,0,1,8,217,74,0,2.893333333
0,1.0,11,0,0,0,95,322,1,0.294117647
1,15.0,2,0,0,225,3161,3229,0,0.978637771
1,21.0,11,0,1,5,147,173,0,0.844827586
0,23.0,9,1,1,0,24,86,1,0.275862069
1,23.0,11,0,0,497,5315651,2703,0,1965.847263
0,24.0,9,0,0,0,0,0,1,0.0
1,21.0,5,0,0,82,1012,1995,0,0.507014028
0,4.0,9,0,0,0,4,21,1,0.181818182
1,23.0,8,0,0,551,1857,1320,0,1.405753217
1,21.0,11,0,1,343,91861,242,0,378.0288066
0,24.0,10,0,0,0,23,48,1,0.469387755
1,3.0,2,0,0,196,1012,112,0,8.955752212
1,23.0,9,1,0,9,59,48,1,1.204081633
1,2.0,6,0,0,12,312,373,0,0.834224599
1,2.0,3,1,0,32,815,480,0,1.694386694
0,2.0,7,1,0,7,41,23,1,1.708333333
0,3.0,5,0,0,4,44,14,1,2.933333333
1,3.0,2,0,0,88,871,1146,0,0.759372276
1,18.0,7,0,1,9,55,47,1,1.145833333
1,21.0,3,0,1,5,207,71,0,2.875
0,24.0,9,1,1,0,0,128,1,0.0
1,1.0,6,1,0,12,134,97,0,1.367346939
0,15.0,7,0,0,1,38,20,1,1.80952381
1,4.0,8,1,1,156,39045,4261,0,9.161191929
1,2.0,4,0,0,0,18,76,1,0.233766234
1,21.0,11,0,0,6,799,1156,0,0.690579084
1,4.0,4,0,0,5,99,459,1,0.215217391
0,16.0,10,1,0,0,25,28,1,0.862068966
1,24.0,2,0,0,18,4,57,1,0.068965517
1,2.0,2,0,1,188,3631,1468,0,2.471749489
1,22.0,11,0,0,123,689,995,0,0.691767068
1,4.0,5,0,1,26,363,480,0,0.754677755
1,17.0,7,0,0,27,61,116,0,0.521367521
0,4.0,7,0,1,0,15,1,1,7.5
1,1.0,10,0,1,158,389,806,0,0.482032218
1,1.0,9,0,0,10,168,383,0,0.4375
0,1.0,9,0,0,0,165,689,1,0.239130435
1,15.0,1,0,1,274,1798,461,0,3.891774892
1,15.0,11,0,1,651,328593,30,0,10599.77419
0,4.0,4,0,1,6,39,66,1,0.582089552
0,1.0,10,0,1,2,369,400,1,0.920199501
1,17.0,10,1,0,6,147,122,0,1.195121951
0,17.0,8,0,0,0,51,47,1,1.0625
0,22.0,11,0,0,0,40,237,1,0.168067227
0,19.0,4,0,1,3,76,322,1,0.235294118
1,1.0,7,0,1,16,318,2239,1,0.141964286
1,22.0,3,0,0,63,1682,2761,0,0.608979001
1,4.0,2,1,0,0,12,192,1,0.062176166
0,22.0,11,0,0,1,15,23,1,0.625
1,24.0,9,0,0,50,421,349,0,1.202857143
0,1.0,3,1,0,7,54,169,1,0.317647059
1,1.0,4,0,0,715,378496,62,0,6007.873016
1,1.0,11,0,1,24,160,203,0,0.784313725
1,20.0,1,0,1,6983,878236,19,0,43911.8
1,24.0,8,0,0,139,87,154,1,0.561290323
1,3.0,9,1,0,94,3895,359,0,10.81944444
0,21.0,1,0,1,4,76,147,1,0.513513514
1,17.0,8,0,1,433,3678,1359,0,2.704411765
0,1.0,3,0,0,0,1,11,1,0.083333333
0,23.0,7,0,1,0,42,144,1,0.289655172
0,3.0,11,0,0,0,5,10,1,0.454545455
0,4.0,1,0,1,1,15,22,1,0.652173913
1,20.0,4,0,1,2,118,149,1,0.786666667
1,19.0,7,0,1,628,1697,3105,0,0.54636188
1,3.0,3,1,0,8,420,409,0,1.024390244
1,3.0,10,1,1,410,422,528,0,0.797731569
1,2.0,6,0,0,85,293,538,0,0.543599258
1,3.0,8,0,0,12,173,374,0,0.461333333
1,20.0,2,0,0,75,335,553,0,0.604693141
0,16.0,1,0,0,2,20,97,1,0.204081633
0,1.0,6,1,0,0,18,0,1,18.0
1,16.0,5,0,1,304,658,976,0,0.673490276
1,18.0,6,1,0,2,32,38,0,0.820512821
1,22.0,2,1,0,168,850,725,0,1.170798898
0,4.0,4,0,0,1,52,127,1,0.40625
0,2.0,9,0,0,0,42,2,1,14.0
1,24.0,10,1,0,6,288,328,0,0.875379939
1,4.0,11,0,0,77,528,1202,0,0.438902743
0,18.0,4,0,0,0,10,0,1,10.0
1,24.0,8,1,1,316,2176,1091,0,1.992673993
0,20.0,2,0,1,0,50,47,1,1.041666667
0,3.0,1,0,0,5,18,58,1,0.305084746
1,3.0,7,0,1,102,3543,345,0,10.23988439
1,1.0,4,0,0,8,287,371,0,0.771505376
1,21.0,7,0,0,69,200,44,0,4.444444444
0,4.0,1,0,0,83,796,3483,1,0.22847302
1,3.0,6,1,0,11,113,98,0,1.141414141
0,1.0,7,0,0,0,19,51,1,0.365384615
0,4.0,7,1,1,1,5,15,1,0.3125
1,4.0,11,0,0,208,4209,1458,0,2.884852639
0,1.0,8,0,0,9,244,339,0,0.717647059
0,19.0,3,1,1,0,24,9,1,2.4
1,18.0,1,0,0,23,46,82,0,0.554216867
1,16.0,8,0,0,3,183,196,1,0.92893401
1,4.0,11,0,1,251,1484,668,0,2.218236173
0,1.0,10,0,0,5,142,419,1,0.338095238
1,20.0,1,0,0,156,965,1119,0,0.861607143
1,3.0,2,0,1,99,103,379,0,0.271052632
0,2.0,3,0,0,1,39,172,1,0.225433526
1,2.0,3,0,1,378,34670,1878,0,18.45130389
1,2.0,3,0,0,8,112,442,0,0.25282167
1,23.0,6,0,1,67,133,96,0,1.371134021
1,23.0,11,1,1,0,23,26,1,0.851851852
1,2.0,7,0,0,183,49095,725,0,67.62396694
0,2.0,10,0,0,0,27,87,1,0.306818182
0,3.0,11,0,0,5,182,825,1,0.220338983
0,20.0,4,0,0,0,115,252,1,0.454545455
0,21.0,9,0,0,1,55,71,1,0.763888889
1,20.0,3,1,0,4,133,179,0,0.738888889
1,4.0,10,0,0,3,183,185,1,0.983870968
1,23.0,1,0,0,6,113,110,0,1.018018018
0,15.0,1,1,0,11,80,4,1,16.0
1,16.0,11,0,0,0,10,230,1,0.043290043
1,23.0,5,0,1,8,100,483,0,0.20661157
1,17.0,8,0,0,15,743,534,0,1.388785047
1,3.0,10,0,1,10,291,371,0,0.782258065
1,24.0,9,0,0,29,162,271,0,0.595588235
1,1.0,11,0,1,24,1203,1158,0,1.037963762
1,18.0,9,0,1,80,262,539,0,0.485185185
1,1.0,2,1,0,6,291,329,0,0.881818182
0,1.0,4,0,0,0,16,1,1,8.0
1,20.0,2,0,0,67,1750,2738,0,0.638919314
0,20.0,3,1,0,0,58,346,1,0.167146974
0,15.0,11,0,0,0,9,167,1,0.053571429
0,19.0,9,1,0,5,77,453,1,0.169603524
1,21.0,6,0,0,12,196,190,0,1.02617801
1,4.0,6,0,0,0,75,26,1,2.777777778
0,19.0,7,1,0,0,16,42,1,0.372093023
0,22.0,1,0,0,0,50,23,1,2.083333333
0,4.0,1,0,0,6,44,66,1,0.656716418
0,2.0,9,0,0,7,35,725,1,0.048209366
1,3.0,11,0,0,5,115,1348,1,0.085248332
1,21.0,7,1,0,188,138,65,0,2.090909091
1,22.0,7,0,1,472,364813,490,0,743.0
1,3.0,2,0,1,180,672,427,0,1.570093458
1,18.0,1,0,0,40,824,489,0,1.681632653
1,1.0,10,0,0,85,509,670,0,0.7585693
0,18.0,5,0,0,0,21,0,1,21.0
1,3.0,11,0,0,80,1296,408,0,3.168704156
1,19.0,6,0,0,10,100,107,0,0.925925926
0,23.0,8,0,0,6,594,476,1,1.245283019
1,3.0,2,1,0,9,302,406,0,0.742014742
1,3.0,9,0,0,24,45,80,0,0.555555556
1,4.0,2,1,0,171,4896,557,0,8.774193548
0,2.0,5,0,1,2,99,49,1,1.98
0,2.0,7,1,0,2,121,135,1,0.889705882
1,19.0,10,0,1,181,1444,605,0,2.382838284
0,2.0,5,1,0,0,20,0,1,20.0
0,24.0,5,1,0,4,6,44,1,0.133333333
1,1.0,3,0,0,83,1253,478,0,2.615866388
1,18.0,11,1,0,0,47,10,1,4.272727273
1,18.0,9,0,0,30,502,481,0,1.041493776
1,20.0,4,0,1,58,2574,957,0,2.686847599
0,16.0,5,0,0,3,328,1296,1,0.252891288
1,23.0,1,0,0,18,415,393,0,1.053299492
0,1.0,8,1,0,0,0,29,1,0.0
1,1.0,11,0,0,4,259,355,0,0.72752809
1,18.0,2,0,1,17,171,388,0,0.439588689
1,19.0,7,0,1,63,320,567,0,0.563380282
1,22.0,6,0,0,730,787,4588,0,0.171497058
1,1.0,10,0,0,26,5863,157,0,37.10759494
1,24.0,6,0,0,16,523,443,1,1.177927928
0,24.0,2,0,0,0,12,20,1,0.571428571
1,15.0,5,0,1,957,22703,3898,0,5.822775071
1,22.0,8,0,0,59,2580,913,0,2.822757112
1,22.0,7,0,1,491,9995,1198,0,8.336113428
1,2.0,4,0,0,7,257,346,0,0.740634006
0,21.0,9,0,1,0,15,5,1,2.5
1,22.0,4,0,1,404,24247,599,0,40.41166667
1,4.0,6,0,0,381,695,410,0,1.690997567
0,15.0,3,0,0,0,16,23,1,0.666666667
1,18.0,10,0,0,284,753,943,0,0.797669492
0,24.0,5,1,0,1,16,23,1,0.666666667
0,24.0,4,0,0,0,46,84,1,0.541176471
0,2.0,4,0,1,0,52,59,1,0.866666667
1,23.0,5,0,0,11,170,390,0,0.434782609
0,2.0,9,0,0,0,37,4,1,7.4
1,23.0,2,1,0,18,567,556,0,1.017953321
1,3.0,1,0,0,156,5475,486,0,11.24229979
0,19.0,7,1,0,1,93,383,1,0.2421875
0,22.0,2,0,0,16,220,323,0,0.679012346
1,23.0,5,0,0,3,13,61,1,0.209677419
1,17.0,10,1,0,61,115,203,0,0.56372549
0,2.0,1,0,1,0,15,34,1,0.428571429
1,2.0,4,0,0,6,144,408,0,0.35207824
0,1.0,11,0,0,1,53,308,1,0.171521036
0,16.0,1,0,0,3,27,721,1,0.037396122
0,3.0,5,0,1,21,233,836,1,0.278375149
0,20.0,1,0,1,0,21,26,1,0.777777778
1,19.0,2,1,0,10,252,326,0,0.770642202
0,3.0,1,0,1,2,54,304,1,0.17704918
1,2.0,11,0,0,239,822,845,0,0.971631206
1,2.0,5,1,0,707,737,1008,0,0.730426165
0,20.0,1,1,0,0,12,5,1,2.0
1,20.0,3,0,0,616,1842,1372,0,1.341587764
1,20.0,10,0,0,89,4258,399,0,10.645
1,21.0,4,0,1,111,391,494,0,0.78989899
1,21.0,6,1,0,3,30,33,0,0.882352941
1,1.0,4,0,0,6,321,334,0,0.958208955
1,3.0,1,1,1,59,694,584,0,1.186324786
0,4.0,11,0,1,0,4,73,1,0.054054054
1,1.0,7,0,0,18,540,651,0,0.828220859
1,2.0,11,0,0,68,314,1304,0,0.240613027
1,17.0,1,0,0,12,155,98,0,1.565656566
1,22.0,10,1,1,4,3,80,1,0.037037037
1,23.0,1,0,0,2,150,487,1,0.307377049
0,3.0,4,0,0,5,58,37,1,1.526315789
0,22.0,11,0,0,1,9,129,1,0.069230769
1,3.0,11,0,0,26,5,58,1,0.084745763
1,2.0,4,0,0,787,20220,1178,0,17.15012723
0,22.0,7,0,0,0,79,382,1,0.206266319
0,3.0,4,0,0,1,21,46,1,0.446808511
1,18.0,9,1,0,199,5317,574,0,9.246956522
1,16.0,5,0,0,296,17920,514,0,34.7961165
0,23.0,1,0,0,0,75,633,1,0.11829653
1,19.0,8,1,0,179,1493,1002,0,1.488534397
1,2.0,3,0,0,254,2675,503,0,5.307539683
1,3.0,2,0,0,964,464118,348,0,1329.851003
1,21.0,4,0,0,5,140,299,0,0.466666667
1,4.0,9,0,0,126,268,370,0,0.722371968
1,1.0,4,0,0,71,334,561,0,0.59430605
0,3.0,9,0,1,0,21,12,1,1.615384615
1,2.0,1,1,0,17,184,359,0,0.511111111
1,4.0,6,0,0,1,21,23,1,0.875
0,24.0,4,1,0,0,1,8,1,0.111111111
1,23.0,10,0,0,26,505,2330,1,0.216645217
1,2.0,4,1,0,248,1448,696,0,2.077474892
1,22.0,7,1,0,170,43256,3449,0,12.53797101
1,18.0,5,0,1,9,164,165,0,0.987951807
0,4.0,4,0,1,0,7,56,1,0.122807018
0,2.0,8,0,0,9,48,44,1,1.066666667
1,24.0,1,0,0,61,738,654,0,1.126717557
1,23.0,5,0,0,511,121354,176,0,685.6158192
0,17.0,3,1,0,0,24,27,1,0.857142857
0,1.0,10,1,0,2,97,408,1,0.237163814
1,22.0,10,0,0,275,8642,251,0,34.29365079
1,16.0,7,0,0,4,63,162,1,0.386503067
1,3.0,2,0,0,171,1074,413,0,2.594202899
1,24.0,3,0,1,9,101,338,1,0.297935103
0,21.0,6,1,0,0,52,1,1,26.0
0,22.0,3,0,0,0,5,15,1,0.3125
0,20.0,3,0,0,0,53,77,1,0.679487179
1,4.0,1,0,1,7,38,87,1,0.431818182
1,21.0,6,0,0,114,1307,167,0,7.779761905
1,4.0,11,0,0,77,263,538,0,0.487940631
1,2.0,10,0,0,196,660,446,0,1.476510067
0,2.0,10,0,1,0,1,30,1,0.032258065
0,3.0,5,0,0,0,57,32,1,1.727272727
0,2.0,11,0,1,0,12,29,1,0.4
1,22.0,5,0,0,46,6585,240,0,27.32365145
0,1.0,3,0,0,0,64,60,1,1.049180328
0,3.0,6,0,1,0,2,26,1,0.074074074
1,1.0,6,0,1,694,730,1053,0,0.69259962
0,24.0,9,0,1,0,0,177,1,0.0
1,3.0,6,0,1,11,792,1219,0,0.649180328
1,2.0,8,0,0,2,203,802,1,0.252801993
0,2.0,6,0,0,0,48,127,1,0.375
0,23.0,11,0,0,135,9,271,1,0.033088235
1,23.0,7,1,1,192,1380,626,0,2.200956938
0,1.0,6,0,0,4,54,67,1,0.794117647
0,18.0,10,1,0,0,15,54,1,0.272727273
0,3.0,1,0,1,0,24,26,1,0.888888889
1,19.0,5,0,0,151,2675,420,0,6.35391924
0,1.0,4,0,0,0,39,153,1,0.253246753
0,4.0,11,1,0,2,127,124,1,1.016
1,24.0,2,0,0,127,275,244,0,1.12244898
1,4.0,7,0,0,2,29,19,0,1.45
1,1.0,1,0,0,56,373,360,0,1.033240997
0,24.0,7,0,0,0,185,821,1,0.225060827
1,17.0,8,0,1,4,42,144,1,0.289655172
1,4.0,11,0,1,7,484,465,1,1.038626609
1,21.0,7,1,0,88,406,284,0,1.424561404
0,3.0,11,0,1,22,625,3069,1,0.203583062
1,4.0,6,0,1,111,540,696,0,0.774748924
1,20.0,5,0,1,3,75,167,1,0.446428571
1,1.0,9,0,0,1,77,438,1,0.175398633
1,3.0,7,1,0,6,1197,629,0,1.9
0,2.0,4,0,1,12,179,932,1,0.191854234
1,18.0,7,0,0,106,979,547,0,1.78649635
1,19.0,1,0,1,41,400,421,0,0.947867299
1,19.0,8,1,0,186,2496,992,0,2.513595166
0,4.0,5,0,0,0,56,35,1,1.555555556
1,3.0,3,0,1,108,852,515,0,1.651162791
1,20.0,1,1,1,235,572,473,0,1.206751055
1,19.0,9,1,0,42,3785,316,0,11.94006309
1,4.0,7,0,0,112,269,256,0,1.046692607
0,3.0,8,1,1,0,46,92,1,0.494623656
0,16.0,9,1,0,0,19,14,1,1.266666667
0,4.0,3,0,0,9,186,822,1,0.22600243
1,20.0,9,0,0,9,1257,3389,1,0.37079646
0,2.0,4,0,1,0,0,177,1,0.0
1,21.0,1,1,0,47,707,668,0,1.056801196
0,18.0,6,0,1,0,47,43,1,1.068181818
1,4.0,1,0,0,27,695,600,0,1.15640599
1,19.0,11,1,0,8,303,417,0,0.724880383
1,15.0,10,1,0,35,163,254,0,0.639215686
0,3.0,4,0,0,9,48,45,1,1.043478261
0,3.0,4,1,1,0,17,46,1,0.361702128
1,23.0,10,0,0,874,18331,902,0,20.30011074
0,4.0,4,0,1,0,51,41,1,1.214285714
1,17.0,4,0,1,17,64,102,0,0.621359223
1,3.0,2,0,1,4,10,79,1,0.125
1,18.0,11,0,0,279,2128,1105,0,1.924050633
1,18.0,10,0,0,4,818,618,1,1.321486268
1,19.0,11,1,0,12,291,2284,1,0.127352298
1,1.0,4,1,1,636,1370,5160,0,0.265452432
1,4.0,7,0,0,71,756,537,0,1.405204461
0,18.0,6,0,1,18,187,892,1,0.209406495
0,3.0,4,0,1,0,15,2,1,5.0
0,16.0,6,0,0,8,48,46,1,1.021276596
1,2.0,5,1,0,1,0,44,1,0.0
0,23.0,10,1,0,0,2346,7272,1,0.322562904
0,22.0,3,0,0,0,47,9,1,4.7
0,24.0,3,0,0,0,2,0,1,2.0
1,4.0,2,1,1,266,7708,624,0,12.3328
0,4.0,10,0,0,0,6,37,1,0.157894737
1,2.0,7,0,1,1,267,374,0,0.712
1,22.0,3,0,1,44,352,328,0,1.069908815
1,18.0,3,0,1,64,380,1443,0,0.263157895
1,20.0,7,0,0,12,437,411,0,1.060679612
1,2.0,1,0,0,199,1395,627,0,2.22133758
1,19.0,8,1,1,8,407,400,0,1.014962594
1,4.0,10,0,0,12,8,43,1,0.181818182
1,3.0,3,0,0,62,814,497,0,1.634538153
1,2.0,1,0,0,110,838,4045,1,0.207118141
0,21.0,11,0,1,0,47,97,1,0.479591837
1,2.0,9,1,0,26,126,335,1,0.375
0,1.0,5,0,1,0,24,27,1,0.857142857
0,3.0,3,0,1,0,49,0,1,49.0
0,23.0,4,0,0,0,15,0,1,15.0
0,19.0,9,0,0,0,50,125,1,0.396825397
